"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총인원"
"3150000","315000001020020014","2002-12-05","","01","영업/정상","0000","정상","","","","","3665-7582","0","","서울특별시 강서구 염창동 244-26번지 ","서울특별시 강서구 양천로 651, 1층 (염창동)","07544","염창제일동물병원","2019-03-07 14:18:42","U","2019-03-09 02:40:00.0","","188426.376682991    ","450097.964880696    ","동물병원","","","000",""
"3150000","315000001020020019","2002-12-13","","01","영업/정상","0000","정상","","","","","2652-7515","0","","서울특별시 강서구 화곡동 772-71번지 신진통상빌딩 ","서울특별시 강서구 등촌로 55, 신진통상빌딩 (화곡동)","07741","서울플러스종합동물병원","2019-03-07 15:17:29","U","2019-03-09 02:40:00.0","","187845.607491496    ","448071.203005256    ","동물병원","","","000",""
"3150000","315000001020000001","2000-06-20","","01","영업/정상","0000","정상","","","","","2666-5667","0","","서울특별시 강서구 방화동 259번지 23통8반 대림아파트 208동 801호","서울특별시 강서구 양천로 72 (방화동, 해성빌딩)","07604","SKY동물병원","2019-06-11 13:31:31","U","2019-06-13 02:40:00.0","","183306.751602566    ","452339.893234091    ","동물병원","","","000",""
"3150000","315000001020020001","2002-12-05","","01","영업/정상","0000","정상","","","","","2603-0781","0","","서울특별시 강서구 화곡동 349-23번지 21통2반 ","서울특별시 강서구 강서로17길 20 (화곡동, 용봉동물병원)","07769","용봉동물병원","2019-04-29 10:10:29","U","2019-05-01 02:40:00.0","","186195.351584525    ","447881.317300911    ","동물병원","","","000",""
"3150000","315000001020170001","2017-03-06","","01","영업/정상","0000","정상","","","","","2661-7515","0","","서울특별시 강서구 마곡동 747 1014동 103호","서울특별시 강서구 마곡중앙1로 72, 1014동 103호 (마곡동, 마곡엠밸리10단지)","07629","마곡나무 동물병원","2023-04-18 14:10:35","U","2023-04-20 02:40:00.0","","183968.906835987    ","450822.830988735    ","동물병원","","","000","0"
"3150000","315000001020170003","2017-09-08","","01","영업/정상","0000","정상","","","","","2065-7582","0","","서울특별시 강서구 화곡동 371-32 ","서울특별시 강서구 가로공원로 198, 1층 (화곡동, 청파빌딩)","07762","올스타동물의료센터","2023-12-28 13:20:45","U","2023-12-30 02:40:00.0","","185605.518716441    ","448315.544332387    ","동물병원","","","000","0"
"3150000","315000001020170004","2017-12-20","","01","영업/정상","0000","정상","","","","","2644-5975","43","","서울특별시 강서구 화곡동 796-1번지 피앤와이빌딩 3호","서울특별시 강서구 곰달래로 260, 피앤와이빌딩 1층 3호 (화곡동)","07785","하트온동물병원","2019-03-07 16:59:55","U","2019-03-09 02:40:00.0","","187715.476404557    ","447757.310480069    ","동물병원","","","000",""
"3150000","315000001020180002","2018-03-14","","01","영업/정상","0000","정상","","","","","3662-8661","66","","서울특별시 강서구 염창동 265-23번지 9,10호","서울특별시 강서구 양천로 674, 9,10호 (염창동)","07554","서서울동물병원","2019-04-30 10:57:07","U","2019-05-02 02:40:00.0","","188538.531422494    ","449904.147360799    ","동물병원","","","000",""
"3150000","315000001019950001","1995-05-27","","01","영업/정상","0000","정상","","","","","2692-9290","0","","서울특별시 강서구 화곡동 46-236번지 ","서울특별시 강서구 까치산로 74 (화곡동)","07677","시온동물병원","2018-02-14 09:41:57","I","2018-08-31 23:59:59.0","","186436.551634577    ","449230.298165734    ","동물병원","","","000",""
"3150000","315000001020040003","2004-02-25","","01","영업/정상","0000","정상","","","","","3665-7975","188.1","","서울특별시 강서구 등촌동 24통7반 우장산롯데캐슬 307동 1003호","서울특별시 강서구 공항대로 335 (등촌동, 경왕빌딩)","07590","24시아프리카동물메디컬센터","2021-03-30 17:03:06","U","2021-04-01 02:40:00.0","","186227.878853386    ","450670.194627189    ","동물병원","","","000",""
"3150000","315000001020050003","2005-04-26","","01","영업/정상","0000","정상","","","","","2666-0370","0","","서울특별시 강서구 방화동 585-1 24통8반 대우아파트 204동 306호","서울특별시 강서구 방화대로47가길 7 (방화동, 방화샤르망1오피스텔)","07511","와우동물병원","2024-10-18 11:08:03","U","2024-10-20 02:40:00.0","","183414.494799084    ","452706.104919778    ","동물병원","","","000","0"
"3150000","315000001020140001","2014-03-25","","01","영업/정상","0000","정상","","","","","02-2692-8275","53","","서울특별시 강서구 화곡동 27통5반 동양아파트 108동 2406호","서울특별시 강서구 강서로18길 17 (화곡동)","07751","한마음동물병원","2019-03-07 16:07:18","U","2019-03-09 02:40:00.0","","186376.033822087    ","447981.532301582    ","동물병원","","","000",""
"3150000","315000001020130003","2013-03-27","","01","영업/정상","0000","정상","","","","","02-2604-3584","67","","서울특별시 강서구 화곡동 134번지 8통3반 공원아파트 507호","서울특별시 강서구 강서로17길 52 (화곡동, 화곡면옥)","07769","세명 동물병원","2019-03-07 15:19:49","U","2019-03-09 02:40:00.0","","186044.798446918    ","447840.148367748    ","동물병원","","","000",""
"3150000","315000001020150003","2015-06-03","","01","영업/정상","0000","정상","","","","","2663-8520","63.4","","서울특별시 강서구 방화동 619-6","서울특별시 강서구 개화동로27가길 27 (방화동)","07620","공항 동물병원","2025-06-16 17:11:32","U","2024-12-05 23:08:00.0","","182909.911073945","451211.537138762","","","","",""
"3150000","315000001020160003","2016-06-07","","03","폐업","0002","폐업","2025-05-26","","","","02-3664-0075","","","서울특별시 강서구 내발산동 646","서울특별시 강서구 공항대로 284, 1층 2호 (내발산동)","07646","우리아이동물메디컬센터","2025-06-09 13:58:37","U","2024-12-05 23:02:00.0","","185714.792623613","450665.263858368","","","","",""
"3150000","315000001020150001","2015-02-09","","01","영업/정상","0000","정상","","","","","02-2662-8111","0","","서울특별시 강서구 마곡동 747 마곡엠밸리10단지 101호","서울특별시 강서구 마곡중앙1로 72, 101호 (마곡동, 마곡엠밸리10단지)","07629","24시 강서 젠틀리동물의료센터","2025-06-11 16:09:19","U","2024-12-05 23:05:00.0","","183968.906835987","450822.830988735","","","","",""
"3150000","315000001020060001","2006-03-07","","01","영업/정상","0000","정상","","","","","2695-0072","115.5","","서울특별시 강서구 화곡동 345-9 12통7반 2층동 202호","서울특별시 강서구 강서로 36 (화곡동)","07760","세인트동물병원","2025-07-18 15:09:03","U","2024-12-06 22:00:00.0","","186089.863061551","447596.233613709","","","","",""
"3150000","315000001020150005","2015-08-04","","01","영업/정상","0000","정상","","","","","26610530","","","서울특별시 강서구 공항동 28-10","서울특별시 강서구 공항대로 39 (공항동)","07619","송정동물메디컬센터","2025-11-19 16:33:57","U","2024-10-31 22:01:00.0","","183293.119336781","451048.592130997","","","","",""
"3150000","315000001020160004","2016-06-17","","01","영업/정상","0000","정상","","","","","02-3661-8200","68.9","","서울특별시 강서구 가양동 1480-5번지 ","서울특별시 강서구 양천로57길 10-20, 102호 (가양동, 이스타빌Ⅰ)","07526","고려종합동물병원","2016-06-17 10:38:48","I","2018-08-31 23:59:59.0","","186943.885592447    ","451159.513463994    ","동물병원","","","000",""
"3150000","315000001020020003","2002-12-05","","01","영업/정상","0000","정상","","","","","2664-7773","0","","서울특별시 강서구 방화동 ","서울특별시 강서구 금낭화로 52 (방화동, 세성빌딩)","07607","황하동물병원","2019-06-11 13:37:33","U","2019-06-13 02:40:00.0","","183311.035546951    ","451970.423594114    ","동물병원","","","000",""
"3150000","315000001020190001","2019-01-02","","01","영업/정상","0000","정상","","","","","26991222","","","서울특별시 강서구 염창동 246-11번지 ","서울특별시 강서구 양천로 663-1, 1층 (염창동)","07543","푸른들동물병원","2019-01-02 15:27:25","I","2019-01-04 02:20:38.0","","188516.753156928    ","449996.484937003    ","동물병원","","","000",""
"3150000","315000001020220001","2022-06-09","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 강서구 화곡동 1060-30 남서울수영장 ","서울특별시 강서구 화곡로 191, 남서울수영장 1층 (화곡동)","07700","24시연동물의료센터","2024-03-27 09:42:51","U","2024-03-29 02:40:00.0","","185983.844739412    ","448981.902246047    ","동물병원","","","000","0"
"3150000","315000001020250001","2025-01-02","","01","영업/정상","0000","정상","","","","","","","","서울특별시 강서구 마곡동 744 마곡 엠밸리 9단지 ","서울특별시 강서구 공항대로 103, 제판매시설2동 2층 202,203호 (마곡동, 마곡 엠밸리 9단지)","07600","본외과동물의료센터","2025-01-02 10:14:31","I","2025-01-04 00:11:21.0","","","","동물병원","","","000","0"
"3150000","315000001020090001","2009-07-14","","02","휴업","0001","휴업","","2019-07-24","","","2657-7119","116.01","","서울특별시 강서구 등촌동 824번지 9통1반 ","서울특별시 강서구 양천로 574 (등촌동, 축협)","07551","서울축산농협동물병원","2019-08-05 16:19:56","U","2019-08-07 02:40:00.0","","","","동물병원","","","L00",""
"3150000","315000001020210002","2021-05-25","","03","폐업","0002","폐업","2023-09-11","","","","02-6953-7576","0","","서울특별시 강서구 등촌동 507-8 렙쇼메이빌딩 ","서울특별시 강서구 등촌로 223, 렙쇼메이빌딩 2층 (등촌동)","07665","로운동물의료센터","2023-09-20 12:55:07","U","2023-09-23 02:40:00.0","","187857.929156111    ","449715.588190137    ","동물병원","","","000","0"
"3150000","315000001020210001","2021-05-04","","03","폐업","0002","폐업","2021-08-23","","","","26662611","0","","서울특별시 강서구 내발산동 750 발산로얄타워 ","서울특별시 강서구 수명로 82, 발산로얄타워 2층 202호 (내발산동)","07635","마음사랑 동물병원","2021-09-29 10:19:17","U","2021-10-01 02:40:00.0","","184596.054749491    ","450145.997297011    ","동물병원","","","000","0"
"3150000","315000001020080002","2008-12-24","","03","폐업","0002","폐업","2015-11-30","","","","2690-0327","0","","서울특별시 강서구 화곡동 918-6번지 크로스캐슬아파트 304호 ","서울특별시 강서구 강서로7길 104 (화곡동)","07776","느보동물병원","2015-11-30 19:26:13","I","2018-08-31 23:59:59.0","","186233.681057055    ","447549.922621908    ","동물병원","","","000",""
"3150000","315000001020080003","2008-12-24","","03","폐업","0002","폐업","2016-01-06","","","","3662-8661","0","","서울특별시 강서구 염창동 이스타빌2차 519호 ","서울특별시 강서구 양천로 667 (염창동)","07543","서서울동물병원","2016-01-06 17:31:33","I","2018-08-31 23:59:59.0","","188535.999275685    ","449980.729598011    ","동물병원","","","000",""
"3150000","315000001020100002","2010-04-06","","03","폐업","0002","폐업","2014-07-04","","","","2663-7501","66.99","","서울특별시 강서구 과해동 272번지 ","","","펫프렌즈동물병원","2014-07-04 10:57:36","I","2018-08-31 23:59:59.0","","","","동물병원","","","000",""
"3150000","315000001020110003","2011-09-09","","03","폐업","0002","폐업","2015-09-14","","","","02-3664-4800","44.5","","서울특별시 강서구 내발산동 520-3번지 8통4반 에이동 106호","서울특별시 강서구 강서로 330 (내발산동, 동아빌딩)","07652","이츠동물병원","2015-09-14 11:24:20","I","2018-08-31 23:59:59.0","","185572.843228502    ","450331.554445763    ","동물병원","","","000",""
"3150000","315000001020120001","2012-03-12","","03","폐업","0002","폐업","2015-02-09","","","","02-2603-0075","184.8","","서울특별시 강서구 화곡동 1024-7번지 ","서울특별시 강서구 강서로 215 (화곡동)","07706","THE좋은 동물병원","2015-02-09 18:09:07","I","2018-08-31 23:59:59.0","","185511.135083459    ","449194.730763375    ","동물병원","","","000",""
"3150000","315000001020020004","2002-12-05","","03","폐업","0002","폐업","2004-11-01","","","","696-3196","0","","서울특별시 강서구 화곡동 1008-30번지 14통1반 신세계아파트 102호","서울특별시 강서구 화곡로43길 24 (화곡동, 쥬라기동물병원)","07689","스누피동물병원","2015-08-03 09:49:21","I","2018-08-31 23:59:59.0","","185308.533156566    ","449488.595778703    ","동물병원","","","000",""
"3150000","315000001020020005","2002-12-05","","03","폐업","0002","폐업","2016-08-24","","","","666-8585","0","","서울특별시 강서구 방화동 495-13번지 1통10반 ","서울특별시 강서구 방화동로 48-1 (방화동)","07616","공항동물병원","2016-08-24 09:34:56","I","2018-08-31 23:59:59.0","","182937.208431243    ","452343.174444214    ","동물병원","","","000",""
"3150000","315000001020020006","2002-12-05","","03","폐업","0002","폐업","2015-06-03","","","","2663-8520","31.7","","서울특별시 강서구 방화동 347번지 17통3반 주공아파트 321동 301호","서울특별시 강서구 개화동로29길 15 (방화동)","07620","공항축산","2015-08-03 10:06:16","I","2018-08-31 23:59:59.0","","182940.920862598    ","451278.440444335    ","동물병원","","","000",""
